login,user_url,html_url,repos_url,followers,repo_details,label
thesjg,https://api.github.com/users/thesjg,https://github.com/thesjg,https://api.github.com/users/thesjg/repos,32,"[{'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'C', 'stars': 3, 'forks': 0, 'watchers': 3}, {'language': 'C', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'HTML', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C', 'stars': 2, 'forks': 1, 'watchers': 2}, {'language': 'JavaScript', 'stars': 5, 'forks': 1, 'watchers': 5}, {'language': 'JavaScript', 'stars': 3, 'forks': 1, 'watchers': 3}, {'language': 'Python', 'stars': 5, 'forks': 3, 'watchers': 5}, {'language': 'PHP', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'PHP', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C', 'stars': 8, 'forks': 3, 'watchers': 8}, {'language': None, 'stars': 4, 'forks': 1, 'watchers': 4}, {'language': 'JavaScript', 'stars': 2, 'forks': 1, 'watchers': 2}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C', 'stars': 2, 'forks': 1, 'watchers': 2}]",bad
parallel588,https://api.github.com/users/parallel588,https://github.com/parallel588,https://api.github.com/users/parallel588/repos,43,"[{'language': 'Elixir', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Elixir', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 3, 'watchers': 1}, {'language': 'Haskell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 8, 'forks': 6, 'watchers': 8}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Elixir', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Vue', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'Erlang', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Elixir', 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
standino,https://api.github.com/users/standino,https://github.com/standino,https://api.github.com/users/standino/repos,31,"[{'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'CSS', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Shell', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Emacs Lisp', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Python', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'CSS', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Emacs Lisp', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'CSS', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Emacs Lisp', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'HTML', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}]",bad
academician,https://api.github.com/users/academician,https://github.com/academician,https://api.github.com/users/academician/repos,6,"[{'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'CSS', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Rust', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C++', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'SCSS', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C++', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'SCSS', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Lua', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Rust', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Assembly', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'PHP', 'stars': 5, 'forks': 1, 'watchers': 5}, {'language': 'Rust', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Scala', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'PowerShell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Vim script', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Vim script', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'VimL', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
robertgaal,https://api.github.com/users/robertgaal,https://github.com/robertgaal,https://api.github.com/users/robertgaal/repos,44,"[{'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'JavaScript', 'stars': 36, 'forks': 6, 'watchers': 36}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'HTML', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'AppleScript', 'stars': 19, 'forks': 25, 'watchers': 19}, {'language': None, 'stars': 3, 'forks': 110, 'watchers': 3}]",bad
dsullivan,https://api.github.com/users/dsullivan,https://github.com/dsullivan,https://api.github.com/users/dsullivan/repos,2,"[{'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Vim Script', 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
wisesumo,https://api.github.com/users/wisesumo,https://github.com/wisesumo,https://api.github.com/users/wisesumo/repos,22,"[{'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Swift', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'HTML', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'HTML', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'HTML', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'HTML', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Swift', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'HTML', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'HTML', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'CSS', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C++', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Liquid', 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'CSS', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'HTML', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
nickandrew,https://api.github.com/users/nickandrew,https://github.com/nickandrew,https://api.github.com/users/nickandrew/repos,18,"[{'language': 'Shell', 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': 'Perl', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Perl', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Perl', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Perl', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Perl', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'C', 'stars': 2, 'forks': 1, 'watchers': 2}, {'language': 'C', 'stars': 32, 'forks': 3, 'watchers': 32}, {'language': 'C', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Perl', 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': 'C', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Dockerfile', 'stars': 10, 'forks': 3, 'watchers': 10}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Perl', 'stars': 4, 'forks': 0, 'watchers': 4}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Perl', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Go', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Perl', 'stars': 2, 'forks': 1, 'watchers': 2}, {'language': 'Perl', 'stars': 11, 'forks': 3, 'watchers': 11}, {'language': 'Perl', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Shell', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Perl', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Perl', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Assembly', 'stars': 5, 'forks': 3, 'watchers': 5}, {'language': 'C', 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
alfredox,https://api.github.com/users/alfredox,https://github.com/alfredox,https://api.github.com/users/alfredox/repos,5,"[{'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Svelte', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ragel in Ruby Host', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Svelte', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
amitrathore,https://api.github.com/users/amitrathore,https://github.com/amitrathore,https://api.github.com/users/amitrathore/repos,124,"[{'language': 'Clojure', 'stars': 3, 'forks': 0, 'watchers': 3}, {'language': 'Clojure', 'stars': 30, 'forks': 3, 'watchers': 30}, {'language': 'Ruby', 'stars': 3, 'forks': 0, 'watchers': 3}, {'language': 'Clojure', 'stars': 8, 'forks': 2, 'watchers': 8}, {'language': 'Clojure', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Clojure', 'stars': 73, 'forks': 9, 'watchers': 73}, {'language': 'Emacs Lisp', 'stars': 3, 'forks': 1, 'watchers': 3}, {'language': 'Emacs Lisp', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Clojure', 'stars': 7, 'forks': 0, 'watchers': 7}, {'language': 'Clojure', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 16, 'forks': 2, 'watchers': 16}, {'language': 'Clojure', 'stars': 5, 'forks': 0, 'watchers': 5}, {'language': 'Clojure', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Clojure', 'stars': 41, 'forks': 5, 'watchers': 41}, {'language': 'Clojure', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Objective-C', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'Clojure', 'stars': 7, 'forks': 2, 'watchers': 7}, {'language': 'Clojure', 'stars': 8, 'forks': 1, 'watchers': 8}, {'language': 'Clojure', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Clojure', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Clojure', 'stars': 165, 'forks': 10, 'watchers': 165}, {'language': 'Clojure', 'stars': 9, 'forks': 0, 'watchers': 9}]",bad
mixonic,https://api.github.com/users/mixonic,https://github.com/mixonic,https://api.github.com/users/mixonic/repos,288,"[{'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 26, 'forks': 14, 'watchers': 26}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Vim Script', 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
jdzak,https://api.github.com/users/jdzak,https://github.com/jdzak,https://api.github.com/users/jdzak/repos,24,"[{'language': 'Ruby', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C++', 'stars': 4, 'forks': 0, 'watchers': 4}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Matlab', 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': 'Ruby', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'Objective-C', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'ColdFusion', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Python', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'C++', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Python', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Objective-C', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 2, 'forks': 1, 'watchers': 2}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Java', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Haskell', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'Shell', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Objective-C', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Objective-C', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Swift', 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
radishs,https://api.github.com/users/radishs,https://github.com/radishs,https://api.github.com/users/radishs/repos,2,"[{'language': 'PHP', 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
KZolk,https://api.github.com/users/KZolk,https://github.com/KZolk,https://api.github.com/users/KZolk/repos,2,[],bad
arvanasse,https://api.github.com/users/arvanasse,https://github.com/arvanasse,https://api.github.com/users/arvanasse/repos,11,"[{'language': 'Ruby', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'VimL', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 2, 'forks': 1, 'watchers': 2}, {'language': 'JavaScript', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'Ruby', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'Ruby', 'stars': 8, 'forks': 5, 'watchers': 8}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}]",bad
danielvlopes,https://api.github.com/users/danielvlopes,https://github.com/danielvlopes,https://api.github.com/users/danielvlopes/repos,308,"[{'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 35, 'forks': 5, 'watchers': 35}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': None, 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'C#', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 2, 'watchers': 0}, {'language': 'Objective-C', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Ruby', 'stars': 6, 'forks': 0, 'watchers': 6}, {'language': 'Ruby', 'stars': 1, 'forks': 1, 'watchers': 1}, {'language': 'Ruby', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'Ruby', 'stars': 2, 'forks': 0, 'watchers': 2}, {'language': 'Ruby', 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Ruby', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Liquid', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'Shell', 'stars': 8, 'forks': 4, 'watchers': 8}, {'language': 'JavaScript', 'stars': 0, 'forks': 1, 'watchers': 0}, {'language': 'Ruby', 'stars': 6, 'forks': 0, 'watchers': 6}, {'language': 'Ruby', 'stars': 5, 'forks': 0, 'watchers': 5}, {'language': None, 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'Ruby', 'stars': 3, 'forks': 1, 'watchers': 3}, {'language': None, 'stars': 3, 'forks': 0, 'watchers': 3}, {'language': 'JavaScript', 'stars': 0, 'forks': 0, 'watchers': 0}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 2, 'forks': 1, 'watchers': 2}, {'language': 'JavaScript', 'stars': 1, 'forks': 0, 'watchers': 1}, {'language': 'JavaScript', 'stars': 24, 'forks': 7, 'watchers': 24}]",bad
