login,user_url,html_url,repos_url,followers,total_stars,total_forks,total_watchers,languages
StevenHolinaty,https://api.github.com/users/StevenHolinaty,https://github.com/StevenHolinaty,https://api.github.com/users/StevenHolinaty/repos,5,0,0,0,set()
ericl,https://api.github.com/users/ericl,https://github.com/ericl,https://api.github.com/users/ericl/repos,363,38,22,38,"{'C++', 'C', 'Jupyter Notebook', 'JavaScript', 'HTML', 'Shell', 'Python', 'Scala', 'Perl', 'Java'}"
repeatedly,https://api.github.com/users/repeatedly,https://github.com/repeatedly,https://api.github.com/users/repeatedly/repos,513,87,19,87,"{'Ruby', 'D', 'C', 'JavaScript', 'Shell', 'Go'}"
unux,https://api.github.com/users/unux,https://github.com/unux,https://api.github.com/users/unux/repos,5,1,0,1,"{'Ruby', 'C', 'HTML', 'Python', 'CSS', 'Java'}"
buntine,https://api.github.com/users/buntine,https://github.com/buntine,https://api.github.com/users/buntine/repos,122,464,83,464,"{'Ruby', 'Clojure', 'JavaScript', 'HTML', 'Python', 'Lua', 'CSS', 'Scala', 'Rust'}"
mischa,https://api.github.com/users/mischa,https://github.com/mischa,https://api.github.com/users/mischa/repos,153,0,0,0,set()
aeldaly,https://api.github.com/users/aeldaly,https://github.com/aeldaly,https://api.github.com/users/aeldaly/repos,12,13,3,13,"{'Ruby', 'JavaScript', 'Shell', 'HTML', 'Python', 'Vim Script'}"
lucsky,https://api.github.com/users/lucsky,https://github.com/lucsky,https://api.github.com/users/lucsky/repos,15,198,27,198,"{'Ruby', 'TypeScript', 'Objective-C', 'JavaScript', 'Shell', 'Go', 'Python'}"
Actuarybrad,https://api.github.com/users/Actuarybrad,https://github.com/Actuarybrad,https://api.github.com/users/Actuarybrad/repos,10,3,0,3,"{'JavaScript', 'Shell', 'C'}"
pip,https://api.github.com/users/pip,https://github.com/pip,https://api.github.com/users/pip/repos,22,13,1,13,"{'JavaScript', 'Perl'}"
damondanieli,https://api.github.com/users/damondanieli,https://github.com/damondanieli,https://api.github.com/users/damondanieli/repos,10,17,6,17,"{'CoffeeScript', 'C', 'HTML', 'Objective-C'}"
simonoff,https://api.github.com/users/simonoff,https://github.com/simonoff,https://api.github.com/users/simonoff/repos,101,20,6,20,"{'Ruby', 'JavaScript', 'Shell', 'Go', 'Python', 'CoffeeScript'}"
Thibaut,https://api.github.com/users/Thibaut,https://github.com/Thibaut,https://api.github.com/users/Thibaut/repos,858,32,10,32,"{'Ruby', 'JavaScript', 'Shell', 'HTML', 'CoffeeScript', 'SCSS'}"
tonylee,https://api.github.com/users/tonylee,https://github.com/tonylee,https://api.github.com/users/tonylee/repos,5,0,0,0,set()
jngeorge,https://api.github.com/users/jngeorge,https://github.com/jngeorge,https://api.github.com/users/jngeorge/repos,5,0,0,0,set()
eallrich,https://api.github.com/users/eallrich,https://github.com/eallrich,https://api.github.com/users/eallrich/repos,14,5,7,5,"{'C', 'TypeScript', 'JavaScript', 'Vue', 'Go', 'Python', 'CSS'}"
joewang,https://api.github.com/users/joewang,https://github.com/joewang,https://api.github.com/users/joewang/repos,5,0,0,0,{'TypeScript'}
jamiramontez,https://api.github.com/users/jamiramontez,https://github.com/jamiramontez,https://api.github.com/users/jamiramontez/repos,11,6,0,6,"{'Ruby', 'Java'}"
kportertx,https://api.github.com/users/kportertx,https://github.com/kportertx,https://api.github.com/users/kportertx/repos,14,1,1,1,"{'Ruby', 'C++', 'C', 'Clojure', 'Shell', 'Go', 'Emacs Lisp', 'Python'}"
burnto,https://api.github.com/users/burnto,https://github.com/burnto,https://api.github.com/users/burnto/repos,161,16,15,16,"{'Ruby', 'Vim script', 'TypeScript', 'JavaScript', 'HTML', 'Go', 'Shell', 'Emacs Lisp', 'Python', 'CSS'}"
artiom,https://api.github.com/users/artiom,https://github.com/artiom,https://api.github.com/users/artiom/repos,9,8,3,8,"{'Ruby', 'C++', 'PHP', 'JavaScript', 'Python', 'Rust'}"
kewball,https://api.github.com/users/kewball,https://github.com/kewball,https://api.github.com/users/kewball/repos,6,6,2,6,"{'Ruby', 'C++', 'C', 'TypeScript', 'JavaScript', 'Shell', 'HTML', 'Python'}"
omert,https://api.github.com/users/omert,https://github.com/omert,https://api.github.com/users/omert/repos,4,15,2,15,"{'Ruby', 'C++', 'Python'}"
kayleben,https://api.github.com/users/kayleben,https://github.com/kayleben,https://api.github.com/users/kayleben/repos,5,0,0,0,set()
janmagnet,https://api.github.com/users/janmagnet,https://github.com/janmagnet,https://api.github.com/users/janmagnet/repos,0,1,1,1,"{'JavaScript', 'Python', 'C#', 'Vala'}"
PhilHarnish,https://api.github.com/users/PhilHarnish,https://github.com/PhilHarnish,https://api.github.com/users/PhilHarnish/repos,46,23,4,23,"{'C', 'Jupyter Notebook', 'JavaScript', 'HTML', 'Python', 'ActionScript', 'CSS'}"
ilake,https://api.github.com/users/ilake,https://github.com/ilake,https://api.github.com/users/ilake/repos,38,16,3,16,"{'Ruby', 'JavaScript', 'Shell', 'CSS'}"
omidaladini,https://api.github.com/users/omidaladini,https://github.com/omidaladini,https://api.github.com/users/omidaladini/repos,68,22,4,22,"{'Ruby', 'C++', 'C', 'VimL', 'Shell', 'Go', 'Protocol Buffer', 'Haskell', 'Java', 'Scala', 'Rust'}"
hgtesta,https://api.github.com/users/hgtesta,https://github.com/hgtesta,https://api.github.com/users/hgtesta/repos,33,29,0,29,"{'Ruby', 'SCSS'}"
zef,https://api.github.com/users/zef,https://github.com/zef,https://api.github.com/users/zef/repos,30,44,28,44,"{'Ruby', 'OpenSCAD', 'Objective-C', 'JavaScript', 'HTML', 'Vim Script', 'CoffeeScript', 'Swift'}"
cpedia,https://api.github.com/users/cpedia,https://github.com/cpedia,https://api.github.com/users/cpedia/repos,10,0,1,0,"{'Python', 'JavaScript', 'Java', 'Shell'}"
dtoussaint,https://api.github.com/users/dtoussaint,https://github.com/dtoussaint,https://api.github.com/users/dtoussaint/repos,4,0,0,0,set()
vickyt,https://api.github.com/users/vickyt,https://github.com/vickyt,https://api.github.com/users/vickyt/repos,4,0,0,0,set()
julienc,https://api.github.com/users/julienc,https://github.com/julienc,https://api.github.com/users/julienc/repos,9,0,0,0,{'TeX'}
kozy,https://api.github.com/users/kozy,https://github.com/kozy,https://api.github.com/users/kozy/repos,7,8,0,8,"{'PHP', 'Ruby', 'Jupyter Notebook', 'JavaScript', 'HTML', 'Shell', 'Lua', 'Java'}"
andrewdisley,https://api.github.com/users/andrewdisley,https://github.com/andrewdisley,https://api.github.com/users/andrewdisley/repos,77,40,3,40,"{'PHP', 'Ruby', 'TypeScript', 'JavaScript', 'Nunjucks', 'HTML', 'Handlebars', 'CSS'}"
ericsessions,https://api.github.com/users/ericsessions,https://github.com/ericsessions,https://api.github.com/users/ericsessions/repos,13,2,0,2,{'Ruby'}
ckedeploy,https://api.github.com/users/ckedeploy,https://github.com/ckedeploy,https://api.github.com/users/ckedeploy/repos,5,0,0,0,set()
JonMR,https://api.github.com/users/JonMR,https://github.com/JonMR,https://api.github.com/users/JonMR/repos,12,6,3,6,"{'Ruby', 'JavaScript', 'Kotlin', 'Scala', 'Java'}"
jdoree,https://api.github.com/users/jdoree,https://github.com/jdoree,https://api.github.com/users/jdoree/repos,5,0,0,0,set()
cearls,https://api.github.com/users/cearls,https://github.com/cearls,https://api.github.com/users/cearls/repos,24,80,21,80,"{'Twig', 'HTML'}"
macasek,https://api.github.com/users/macasek,https://github.com/macasek,https://api.github.com/users/macasek/repos,23,17,5,17,"{'Ruby', 'JavaScript', 'HTML', 'Erlang', 'Elixir', 'Scala'}"
Ferada,https://api.github.com/users/Ferada,https://github.com/Ferada,https://api.github.com/users/Ferada/repos,88,84,18,84,"{'Common Lisp', 'PHP', 'Java', 'Go'}"
fonemstr,https://api.github.com/users/fonemstr,https://github.com/fonemstr,https://api.github.com/users/fonemstr/repos,5,9,10,9,"{'Ruby', 'JavaScript', 'VimL', 'HTML'}"
fffej,https://api.github.com/users/fffej,https://github.com/fffej,https://api.github.com/users/fffej/repos,53,65,14,65,"{'Ruby', 'C++', 'PLpgSQL', 'Clojure', 'JavaScript', 'C#', 'Go', 'HTML', 'Haskell'}"
stankb,https://api.github.com/users/stankb,https://github.com/stankb,https://api.github.com/users/stankb/repos,4,0,0,0,set()
shabo,https://api.github.com/users/shabo,https://github.com/shabo,https://api.github.com/users/shabo/repos,12,0,0,0,set()
brettb,https://api.github.com/users/brettb,https://github.com/brettb,https://api.github.com/users/brettb/repos,6,0,0,0,{'CSS'}
matthicksj,https://api.github.com/users/matthicksj,https://github.com/matthicksj,https://api.github.com/users/matthicksj/repos,79,0,0,0,set()
jefflarkin,https://api.github.com/users/jefflarkin,https://github.com/jefflarkin,https://api.github.com/users/jefflarkin/repos,95,72,31,72,"{'Ruby', 'C++', 'C', 'FORTRAN', 'Jupyter Notebook', 'TypeScript', 'JavaScript', 'Shell', 'Vim Script', 'Fortran'}"
keyist,https://api.github.com/users/keyist,https://github.com/keyist,https://api.github.com/users/keyist/repos,11,0,0,0,{'Go'}
moeffju,https://api.github.com/users/moeffju,https://github.com/moeffju,https://api.github.com/users/moeffju/repos,89,21,9,21,"{'Ruby', 'PHP', 'JavaScript', 'HTML', 'Shell', 'Python'}"
migratedfish,https://api.github.com/users/migratedfish,https://github.com/migratedfish,https://api.github.com/users/migratedfish/repos,5,0,0,0,set()
pk,https://api.github.com/users/pk,https://github.com/pk,https://api.github.com/users/pk/repos,37,12,7,12,"{'Ruby', 'C++', 'JavaScript', 'Objective-C'}"
rodrigosalas,https://api.github.com/users/rodrigosalas,https://github.com/rodrigosalas,https://api.github.com/users/rodrigosalas/repos,4,2,0,2,set()
ajaeger,https://api.github.com/users/ajaeger,https://github.com/ajaeger,https://api.github.com/users/ajaeger/repos,71,2,0,2,{'C'}
falcone,https://api.github.com/users/falcone,https://github.com/falcone,https://api.github.com/users/falcone/repos,4,0,0,0,set()
omacom,https://api.github.com/users/omacom,https://github.com/omacom,https://api.github.com/users/omacom/repos,6,0,0,0,set()
rlcampbell,https://api.github.com/users/rlcampbell,https://github.com/rlcampbell,https://api.github.com/users/rlcampbell/repos,19,0,0,0,{'Python'}
LiMingzhu,https://api.github.com/users/LiMingzhu,https://github.com/LiMingzhu,https://api.github.com/users/LiMingzhu/repos,4,0,0,0,set()
pluginaweek,https://api.github.com/users/pluginaweek,https://github.com/pluginaweek,https://api.github.com/users/pluginaweek/repos,3,4365,709,4365,{'Ruby'}
gplsek,https://api.github.com/users/gplsek,https://github.com/gplsek,https://api.github.com/users/gplsek/repos,12,12,2,12,"{'PHP', 'Python', 'JavaScript', 'Assembly'}"
ps2,https://api.github.com/users/ps2,https://github.com/ps2,https://api.github.com/users/ps2/repos,282,29,12,29,"{'Ruby', 'PHP', 'C', 'Jupyter Notebook', 'JavaScript', 'Go', 'Shell', 'Python', 'Java', 'Swift'}"
panthar,https://api.github.com/users/panthar,https://github.com/panthar,https://api.github.com/users/panthar/repos,5,10,0,10,"{'Ruby', 'PHP', 'JavaScript', 'Shell', 'CSS'}"
eiffelqiu,https://api.github.com/users/eiffelqiu,https://github.com/eiffelqiu,https://api.github.com/users/eiffelqiu/repos,37,127,31,127,"{'Ruby', 'C', 'Objective-C', 'Dart', 'JavaScript', 'Go', 'Prolog', 'CSS'}"
Rude,https://api.github.com/users/Rude,https://github.com/Rude,https://api.github.com/users/Rude/repos,5,0,0,0,set()
JordanC,https://api.github.com/users/JordanC,https://github.com/JordanC,https://api.github.com/users/JordanC/repos,5,2,0,2,set()
stevematthew,https://api.github.com/users/stevematthew,https://github.com/stevematthew,https://api.github.com/users/stevematthew/repos,15,40,12,40,"{'Scala', 'HTML'}"
lizardwalker,https://api.github.com/users/lizardwalker,https://github.com/lizardwalker,https://api.github.com/users/lizardwalker/repos,4,0,0,0,set()
curtishenson,https://api.github.com/users/curtishenson,https://github.com/curtishenson,https://api.github.com/users/curtishenson/repos,12,7,1,7,"{'PHP', 'Ruby', 'JavaScript', 'HTML', 'CoffeeScript', 'CSS'}"
thedarkone,https://api.github.com/users/thedarkone,https://github.com/thedarkone,https://api.github.com/users/thedarkone/repos,69,105,16,105,"{'Ruby', 'JavaScript', 'C'}"
qadfasdf,https://api.github.com/users/qadfasdf,https://github.com/qadfasdf,https://api.github.com/users/qadfasdf/repos,5,0,0,0,set()
jsmestad,https://api.github.com/users/jsmestad,https://github.com/jsmestad,https://api.github.com/users/jsmestad/repos,130,19,7,19,"{'Ruby', 'VimL', 'Elixir', 'Emacs Lisp'}"
danielneis,https://api.github.com/users/danielneis,https://github.com/danielneis,https://api.github.com/users/danielneis/repos,109,27,28,27,"{'PHP', 'C++', 'Ruby', 'C', 'JavaScript', 'Shell', 'Python', 'CSS', 'Java'}"
wood-goblin,https://api.github.com/users/wood-goblin,https://github.com/wood-goblin,https://api.github.com/users/wood-goblin/repos,6,1,0,1,"{'PHP', 'Ruby', 'Dart', 'JavaScript', 'Shell', 'HTML'}"
antoxu,https://api.github.com/users/antoxu,https://github.com/antoxu,https://api.github.com/users/antoxu/repos,5,0,0,0,set()
dokshor,https://api.github.com/users/dokshor,https://github.com/dokshor,https://api.github.com/users/dokshor/repos,58,13,1,13,"{'Ruby', 'JavaScript', 'Go', 'CSS', 'Java'}"
Bibiko,https://api.github.com/users/Bibiko,https://github.com/Bibiko,https://api.github.com/users/Bibiko/repos,20,8,2,8,"{'Python', 'TeX', 'JavaScript', 'PHP'}"
lalitpatel,https://api.github.com/users/lalitpatel,https://github.com/lalitpatel,https://api.github.com/users/lalitpatel/repos,14,6,3,6,"{'Python', 'JavaScript', 'TypeScript', 'HTML'}"
senthilkumar,https://api.github.com/users/senthilkumar,https://github.com/senthilkumar,https://api.github.com/users/senthilkumar/repos,4,0,0,0,set()
Fabryz,https://api.github.com/users/Fabryz,https://github.com/Fabryz,https://api.github.com/users/Fabryz/repos,40,74,29,74,"{'PHP', 'C++', 'Lua', 'JavaScript'}"
ot,https://api.github.com/users/ot,https://github.com/ot,https://api.github.com/users/ot/repos,211,631,98,631,"{'Python', 'C', 'C++', 'Java'}"
gvt,https://api.github.com/users/gvt,https://github.com/gvt,https://api.github.com/users/gvt/repos,19,12,1,12,"{'Ruby', 'C', 'Objective-C', 'JavaScript', 'Puppet'}"
boorad,https://api.github.com/users/boorad,https://github.com/boorad,https://api.github.com/users/boorad/repos,57,130,53,130,"{'PostScript', 'Clojure', 'JavaScript', 'Vue', 'Go', 'Emacs Lisp', 'Python', 'Erlang', 'Java'}"
ngw,https://api.github.com/users/ngw,https://github.com/ngw,https://api.github.com/users/ngw/repos,18,2,0,2,"{'Ruby', 'Elixir', 'HTML'}"
chadcdavis,https://api.github.com/users/chadcdavis,https://github.com/chadcdavis,https://api.github.com/users/chadcdavis/repos,9,3,1,3,"{'PHP', 'Vim script', 'JavaScript', 'HTML', 'CSS'}"
chemicalhen,https://api.github.com/users/chemicalhen,https://github.com/chemicalhen,https://api.github.com/users/chemicalhen/repos,4,2,0,2,{'Ruby'}
nigelchinn,https://api.github.com/users/nigelchinn,https://github.com/nigelchinn,https://api.github.com/users/nigelchinn/repos,4,0,0,0,set()
sepastian,https://api.github.com/users/sepastian,https://github.com/sepastian,https://api.github.com/users/sepastian/repos,24,28,22,28,"{'Ruby', 'PHP', 'Dockerfile', 'JavaScript', 'Shell', 'Python', 'Perl', 'Java'}"
clifton,https://api.github.com/users/clifton,https://github.com/clifton,https://api.github.com/users/clifton/repos,72,63,28,63,"{'C++', 'TypeScript', 'Dockerfile', 'JavaScript', 'HTML', 'Shell', 'Python', 'Solidity', 'Rust'}"
coiscir,https://api.github.com/users/coiscir,https://github.com/coiscir,https://api.github.com/users/coiscir/repos,49,9,4,9,{'JavaScript'}
ajneok,https://api.github.com/users/ajneok,https://github.com/ajneok,https://api.github.com/users/ajneok/repos,33,1,0,1,"{'PHP', 'JavaScript', 'Shell', 'VimL'}"
hns,https://api.github.com/users/hns,https://github.com/hns,https://api.github.com/users/hns/repos,136,95,22,95,"{'Python', 'JavaScript', 'Java'}"
TEKNOVAR,https://api.github.com/users/TEKNOVAR,https://github.com/TEKNOVAR,https://api.github.com/users/TEKNOVAR/repos,5,0,0,0,set()
msa,https://api.github.com/users/msa,https://github.com/msa,https://api.github.com/users/msa/repos,18,8,0,8,"{'Ruby', 'JavaScript', 'Python', 'Erlang', 'Elixir', 'Java'}"
justinreach,https://api.github.com/users/justinreach,https://github.com/justinreach,https://api.github.com/users/justinreach/repos,20,2,0,2,"{'Ruby', 'C++', 'Shell', 'HTML'}"
n0mad,https://api.github.com/users/n0mad,https://github.com/n0mad,https://api.github.com/users/n0mad/repos,13,28,3,28,"{'C++', 'Jupyter Notebook', 'VimL', 'Python', 'CSS'}"
larsch,https://api.github.com/users/larsch,https://github.com/larsch,https://api.github.com/users/larsch/repos,40,218,63,218,"{'Ruby', 'C++', 'C', 'JavaScript', 'Shell', 'Makefile', 'Python', 'AutoHotkey', 'Arduino', 'CMake', 'Java', 'Swift'}"
jdtornow,https://api.github.com/users/jdtornow,https://github.com/jdtornow,https://api.github.com/users/jdtornow/repos,37,27,12,27,{'Ruby'}
PolarFixme,https://api.github.com/users/PolarFixme,https://github.com/PolarFixme,https://api.github.com/users/PolarFixme/repos,4,0,0,0,set()
cstroie,https://api.github.com/users/cstroie,https://github.com/cstroie,https://api.github.com/users/cstroie/repos,9,25,1,25,"{'C++', 'C', 'Shell', 'HTML'}"
ewheeler,https://api.github.com/users/ewheeler,https://github.com/ewheeler,https://api.github.com/users/ewheeler/repos,117,54,19,54,"{'Ruby', 'Vim script', 'JavaScript', 'Python', 'Prolog'}"
rickprentice,https://api.github.com/users/rickprentice,https://github.com/rickprentice,https://api.github.com/users/rickprentice/repos,11,5,1,5,{'Vue'}
garthk,https://api.github.com/users/garthk,https://github.com/garthk,https://api.github.com/users/garthk/repos,32,7,4,7,"{'Ruby', 'TypeScript', 'JavaScript', 'Makefile', 'Go', 'Shell', 'Python', 'Elixir'}"
yeraym,https://api.github.com/users/yeraym,https://github.com/yeraym,https://api.github.com/users/yeraym/repos,6,6,6,6,"{'Python', 'C++', 'HTML'}"
